agent_id,day,from,to
15013,99,momentum,contrarian
15801,10,momentum,risk_averse
15801,11,risk_averse,contrarian
15801,12,contrarian,arbitrage
15801,22,arbitrage,risk_averse
15801,23,risk_averse,arbitrage
15801,25,arbitrage,mean_reversion
15801,26,mean_reversion,momentum
15801,27,momentum,contrarian
15801,28,contrarian,arbitrage
15801,29,arbitrage,risk_averse
15801,30,risk_averse,arbitrage
15801,31,arbitrage,risk_averse
15801,32,risk_averse,momentum
15801,33,momentum,arbitrage
15801,34,arbitrage,contrarian
15801,35,contrarian,risk_averse
15801,36,risk_averse,momentum
15801,37,momentum,contrarian
15801,38,contrarian,momentum
15801,39,momentum,contrarian
15801,40,contrarian,momentum
15801,42,momentum,risk_averse
15801,43,risk_averse,arbitrage
15801,44,arbitrage,momentum
15801,54,momentum,risk_averse
15801,55,risk_averse,contrarian
15801,56,contrarian,arbitrage
15801,57,arbitrage,risk_averse
15801,58,risk_averse,contrarian
15801,59,contrarian,arbitrage
15801,60,arbitrage,momentum
15801,61,momentum,contrarian
15801,64,contrarian,mean_reversion
15801,65,mean_reversion,arbitrage
15801,66,arbitrage,mean_reversion
15801,67,mean_reversion,contrarian
15801,69,contrarian,momentum
15801,70,momentum,contrarian
15801,71,contrarian,risk_averse
15801,78,risk_averse,arbitrage
15801,79,arbitrage,contrarian
15801,80,contrarian,momentum
15801,81,momentum,contrarian
15801,82,contrarian,risk_averse
15801,83,risk_averse,momentum
15801,84,momentum,risk_averse
15801,85,risk_averse,momentum
15801,86,momentum,contrarian
15801,87,contrarian,arbitrage
15801,88,arbitrage,contrarian
15801,99,contrarian,mean_reversion
15475,10,momentum,mean_reversion
15475,23,mean_reversion,arbitrage
15475,24,arbitrage,momentum
15475,25,momentum,risk_averse
15475,26,risk_averse,momentum
15475,27,momentum,risk_averse
15475,28,risk_averse,momentum
15475,29,momentum,contrarian
15475,30,contrarian,arbitrage
15475,31,arbitrage,contrarian
15475,32,contrarian,momentum
15475,33,momentum,contrarian
15475,34,contrarian,mean_reversion
15475,35,mean_reversion,contrarian
15475,36,contrarian,arbitrage
15475,37,arbitrage,mean_reversion
15475,38,mean_reversion,momentum
15475,39,momentum,arbitrage
15475,40,arbitrage,risk_averse
15475,41,risk_averse,arbitrage
15475,42,arbitrage,momentum
15475,43,momentum,mean_reversion
15475,44,mean_reversion,arbitrage
15475,45,arbitrage,risk_averse
15475,46,risk_averse,mean_reversion
15475,53,mean_reversion,arbitrage
15475,54,arbitrage,contrarian
15475,59,contrarian,arbitrage
15475,60,arbitrage,risk_averse
15475,62,risk_averse,momentum
15475,64,momentum,arbitrage
15475,65,arbitrage,risk_averse
15475,78,risk_averse,mean_reversion
15475,79,mean_reversion,contrarian
15475,80,contrarian,mean_reversion
15475,81,mean_reversion,arbitrage
15475,82,arbitrage,mean_reversion
15475,83,mean_reversion,momentum
15475,84,momentum,arbitrage
15475,85,arbitrage,contrarian
15475,86,contrarian,mean_reversion
15475,87,mean_reversion,risk_averse
15475,88,risk_averse,momentum
15247,10,momentum,mean_reversion
15247,12,mean_reversion,arbitrage
15247,23,arbitrage,mean_reversion
15247,25,mean_reversion,contrarian
15247,26,contrarian,momentum
15247,27,momentum,risk_averse
15247,28,risk_averse,contrarian
15247,29,contrarian,risk_averse
15247,30,risk_averse,arbitrage
15247,32,arbitrage,mean_reversion
15247,33,mean_reversion,momentum
15247,34,momentum,contrarian
15247,35,contrarian,momentum
15247,36,momentum,risk_averse
15247,37,risk_averse,arbitrage
15247,38,arbitrage,contrarian
15247,39,contrarian,risk_averse
15247,40,risk_averse,mean_reversion
15247,41,mean_reversion,momentum
15247,42,momentum,mean_reversion
15247,43,mean_reversion,momentum
15247,44,momentum,risk_averse
15247,45,risk_averse,arbitrage
15247,46,arbitrage,risk_averse
15247,53,risk_averse,momentum
15247,78,momentum,arbitrage
15247,79,arbitrage,risk_averse
15247,80,risk_averse,momentum
15247,81,momentum,mean_reversion
15247,82,mean_reversion,momentum
15247,83,momentum,contrarian
15247,84,contrarian,momentum
15247,85,momentum,risk_averse
15247,86,risk_averse,momentum
15247,87,momentum,contrarian
15247,88,contrarian,arbitrage
15247,89,arbitrage,risk_averse
15247,90,risk_averse,momentum
15247,91,momentum,contrarian
15247,92,contrarian,arbitrage
15247,93,arbitrage,mean_reversion
15247,94,mean_reversion,contrarian
15247,95,contrarian,arbitrage
15247,96,arbitrage,mean_reversion
15247,97,mean_reversion,momentum
15247,98,momentum,risk_averse
15247,99,risk_averse,momentum
14864,10,momentum,arbitrage
14864,11,arbitrage,contrarian
14864,12,contrarian,arbitrage
14864,22,arbitrage,contrarian
14864,23,contrarian,mean_reversion
14864,25,mean_reversion,risk_averse
14864,27,risk_averse,arbitrage
14864,28,arbitrage,contrarian
14864,29,contrarian,arbitrage
14864,30,arbitrage,mean_reversion
14864,31,mean_reversion,momentum
14864,32,momentum,arbitrage
14864,33,arbitrage,momentum
14864,34,momentum,mean_reversion
14864,35,mean_reversion,arbitrage
14864,36,arbitrage,mean_reversion
14864,37,mean_reversion,contrarian
14864,38,contrarian,mean_reversion
14864,39,mean_reversion,risk_averse
14864,40,risk_averse,contrarian
14864,44,contrarian,risk_averse
14864,56,risk_averse,contrarian
14864,57,contrarian,arbitrage
14864,58,arbitrage,risk_averse
14864,59,risk_averse,contrarian
14864,60,contrarian,momentum
14864,61,momentum,arbitrage
14864,62,arbitrage,momentum
14864,78,momentum,contrarian
14864,79,contrarian,mean_reversion
14864,80,mean_reversion,contrarian
14864,81,contrarian,momentum
14864,82,momentum,arbitrage
14864,83,arbitrage,mean_reversion
14864,84,mean_reversion,arbitrage
14864,85,arbitrage,risk_averse
14864,86,risk_averse,mean_reversion
14864,87,mean_reversion,momentum
14864,88,momentum,contrarian
14864,89,contrarian,risk_averse
14864,90,risk_averse,momentum
14864,91,momentum,arbitrage
14864,92,arbitrage,momentum
14864,93,momentum,arbitrage
14864,94,arbitrage,risk_averse
14864,95,risk_averse,mean_reversion
14864,96,mean_reversion,arbitrage
14864,97,arbitrage,momentum
14864,98,momentum,arbitrage
14864,99,arbitrage,momentum
15416,10,momentum,risk_averse
15416,20,risk_averse,mean_reversion
15416,21,mean_reversion,risk_averse
15416,22,risk_averse,contrarian
15416,23,contrarian,arbitrage
15416,24,arbitrage,momentum
15416,25,momentum,mean_reversion
15416,27,mean_reversion,arbitrage
15416,30,arbitrage,contrarian
15416,39,contrarian,risk_averse
15416,41,risk_averse,momentum
15416,42,momentum,mean_reversion
15416,43,mean_reversion,arbitrage
15416,44,arbitrage,mean_reversion
15416,57,mean_reversion,contrarian
15416,58,contrarian,risk_averse
15416,59,risk_averse,momentum
15416,60,momentum,mean_reversion
15416,61,mean_reversion,risk_averse
15416,62,risk_averse,momentum
15416,65,momentum,arbitrage
15416,80,arbitrage,mean_reversion
15416,81,mean_reversion,arbitrage
15416,82,arbitrage,risk_averse
15416,83,risk_averse,arbitrage
15416,84,arbitrage,momentum
15416,85,momentum,risk_averse
15416,86,risk_averse,contrarian
15416,87,contrarian,momentum
15416,88,momentum,mean_reversion
15416,89,mean_reversion,momentum
15416,90,momentum,arbitrage
15416,91,arbitrage,risk_averse
15416,92,risk_averse,arbitrage
15416,93,arbitrage,momentum
15416,94,momentum,contrarian
15416,95,contrarian,mean_reversion
15416,96,mean_reversion,arbitrage
15416,97,arbitrage,contrarian
15416,98,contrarian,arbitrage
15416,99,arbitrage,mean_reversion
14834,10,momentum,mean_reversion
14834,23,mean_reversion,risk_averse
14834,26,risk_averse,arbitrage
14834,27,arbitrage,momentum
14834,28,momentum,arbitrage
14834,29,arbitrage,mean_reversion
14834,30,mean_reversion,momentum
14834,31,momentum,risk_averse
14834,32,risk_averse,mean_reversion
14834,33,mean_reversion,momentum
14834,34,momentum,risk_averse
14834,35,risk_averse,mean_reversion
14834,36,mean_reversion,contrarian
14834,37,contrarian,risk_averse
14834,38,risk_averse,arbitrage
14834,39,arbitrage,mean_reversion
14834,40,mean_reversion,momentum
14834,41,momentum,contrarian
14834,42,contrarian,momentum
14834,43,momentum,contrarian
14834,44,contrarian,arbitrage
14834,45,arbitrage,mean_reversion
14834,46,mean_reversion,risk_averse
14834,47,risk_averse,momentum
14834,49,momentum,contrarian
14834,51,contrarian,mean_reversion
14834,52,mean_reversion,risk_averse
14834,53,risk_averse,momentum
14834,54,momentum,mean_reversion
14834,78,mean_reversion,arbitrage
14834,79,arbitrage,contrarian
14834,80,contrarian,momentum
14834,81,momentum,arbitrage
14834,82,arbitrage,contrarian
14834,83,contrarian,mean_reversion
14834,84,mean_reversion,contrarian
14834,85,contrarian,risk_averse
14834,86,risk_averse,arbitrage
14834,88,arbitrage,contrarian
15393,10,momentum,contrarian
15393,23,contrarian,mean_reversion
15393,24,mean_reversion,contrarian
15393,25,contrarian,momentum
15393,29,momentum,arbitrage
15393,30,arbitrage,mean_reversion
15393,31,mean_reversion,risk_averse
15393,32,risk_averse,momentum
15393,33,momentum,risk_averse
15393,34,risk_averse,contrarian
15393,35,contrarian,arbitrage
15393,36,arbitrage,contrarian
15393,37,contrarian,mean_reversion
15393,38,mean_reversion,momentum
15393,39,momentum,risk_averse
15393,40,risk_averse,contrarian
15393,41,contrarian,arbitrage
15393,42,arbitrage,contrarian
15393,43,contrarian,risk_averse
15393,44,risk_averse,arbitrage
15393,57,arbitrage,momentum
15393,58,momentum,mean_reversion
15393,59,mean_reversion,contrarian
15393,60,contrarian,momentum
15393,61,momentum,arbitrage
15393,64,arbitrage,momentum
15393,65,momentum,arbitrage
15393,66,arbitrage,risk_averse
15393,67,risk_averse,contrarian
15393,75,contrarian,arbitrage
15393,76,arbitrage,risk_averse
15393,78,risk_averse,momentum
15393,79,momentum,mean_reversion
15393,80,mean_reversion,arbitrage
15393,81,arbitrage,mean_reversion
15393,82,mean_reversion,arbitrage
15393,85,arbitrage,risk_averse
15393,86,risk_averse,arbitrage
15393,87,arbitrage,momentum
15393,88,momentum,contrarian
15393,89,contrarian,risk_averse
15393,90,risk_averse,mean_reversion
15393,91,mean_reversion,momentum
15393,92,momentum,arbitrage
15393,93,arbitrage,contrarian
15393,94,contrarian,risk_averse
15393,95,risk_averse,momentum
15393,96,momentum,risk_averse
15393,97,risk_averse,momentum
15393,98,momentum,arbitrage
15393,99,arbitrage,mean_reversion
15917,10,momentum,arbitrage
15917,22,arbitrage,risk_averse
15917,23,risk_averse,contrarian
15917,24,contrarian,mean_reversion
15917,25,mean_reversion,risk_averse
15917,26,risk_averse,mean_reversion
15917,27,mean_reversion,arbitrage
15917,28,arbitrage,contrarian
15917,29,contrarian,mean_reversion
15917,30,mean_reversion,risk_averse
15917,31,risk_averse,momentum
15917,32,momentum,contrarian
15917,33,contrarian,risk_averse
15917,34,risk_averse,mean_reversion
15917,35,mean_reversion,arbitrage
15917,36,arbitrage,risk_averse
15917,37,risk_averse,contrarian
15917,39,contrarian,risk_averse
15917,40,risk_averse,arbitrage
15917,51,arbitrage,momentum
15917,52,momentum,risk_averse
15917,53,risk_averse,momentum
15917,56,momentum,contrarian
15917,57,contrarian,risk_averse
15917,58,risk_averse,arbitrage
15917,59,arbitrage,risk_averse
15917,60,risk_averse,momentum
15917,79,momentum,risk_averse
15917,80,risk_averse,mean_reversion
15917,81,mean_reversion,contrarian
15917,82,contrarian,mean_reversion
15917,83,mean_reversion,risk_averse
15917,84,risk_averse,contrarian
15917,85,contrarian,arbitrage
15917,86,arbitrage,momentum
15917,87,momentum,mean_reversion
15917,88,mean_reversion,contrarian
15786,10,momentum,contrarian
15786,23,contrarian,risk_averse
15786,25,risk_averse,arbitrage
15786,26,arbitrage,mean_reversion
15786,29,mean_reversion,contrarian
15786,30,contrarian,mean_reversion
15786,38,mean_reversion,momentum
15786,39,momentum,risk_averse
15786,40,risk_averse,momentum
15786,41,momentum,contrarian
15786,42,contrarian,arbitrage
15786,43,arbitrage,mean_reversion
15786,44,mean_reversion,momentum
15786,45,momentum,contrarian
15786,59,contrarian,mean_reversion
15786,62,mean_reversion,contrarian
15786,64,contrarian,momentum
15786,65,momentum,contrarian
15786,66,contrarian,mean_reversion
15786,67,mean_reversion,momentum
15786,68,momentum,mean_reversion
15786,69,mean_reversion,momentum
15786,78,momentum,arbitrage
15786,79,arbitrage,contrarian
15786,80,contrarian,arbitrage
15786,81,arbitrage,contrarian
15786,82,contrarian,momentum
15786,83,momentum,contrarian
15786,84,contrarian,momentum
15786,85,momentum,risk_averse
15786,86,risk_averse,contrarian
15786,87,contrarian,risk_averse
15786,88,risk_averse,arbitrage
15786,89,arbitrage,mean_reversion
15786,90,mean_reversion,risk_averse
15786,91,risk_averse,momentum
15786,92,momentum,risk_averse
15786,93,risk_averse,contrarian
15786,94,contrarian,arbitrage
15001,10,momentum,arbitrage
15001,11,arbitrage,mean_reversion
15001,12,mean_reversion,momentum
15001,22,momentum,mean_reversion
15001,23,mean_reversion,risk_averse
15001,27,risk_averse,contrarian
15001,28,contrarian,arbitrage
15001,29,arbitrage,contrarian
15001,30,contrarian,mean_reversion
15001,38,mean_reversion,risk_averse
15001,39,risk_averse,arbitrage
15001,40,arbitrage,contrarian
15001,41,contrarian,risk_averse
15001,42,risk_averse,contrarian
15001,43,contrarian,momentum
15001,44,momentum,contrarian
15001,61,contrarian,momentum
15001,65,momentum,risk_averse
15001,79,risk_averse,momentum
15001,80,momentum,contrarian
15001,81,contrarian,mean_reversion
15001,82,mean_reversion,contrarian
15001,83,contrarian,arbitrage
15001,85,arbitrage,contrarian
15001,86,contrarian,mean_reversion
15001,87,mean_reversion,arbitrage
15001,88,arbitrage,momentum
15001,89,momentum,mean_reversion
15001,90,mean_reversion,contrarian
15001,91,contrarian,arbitrage
15001,92,arbitrage,contrarian
15001,93,contrarian,risk_averse
15001,94,risk_averse,mean_reversion
15764,10,momentum,mean_reversion
15764,12,mean_reversion,risk_averse
15764,20,risk_averse,arbitrage
15764,21,arbitrage,contrarian
15764,22,contrarian,arbitrage
15764,23,arbitrage,risk_averse
15764,24,risk_averse,contrarian
15764,25,contrarian,mean_reversion
15764,38,mean_reversion,momentum
15764,39,momentum,contrarian
15764,40,contrarian,arbitrage
15764,41,arbitrage,mean_reversion
15764,42,mean_reversion,momentum
15764,43,momentum,arbitrage
15764,44,arbitrage,mean_reversion
15764,45,mean_reversion,contrarian
15764,46,contrarian,arbitrage
15764,49,arbitrage,contrarian
15764,52,contrarian,momentum
15764,53,momentum,arbitrage
15764,54,arbitrage,risk_averse
15764,55,risk_averse,momentum
15764,56,momentum,mean_reversion
15764,57,mean_reversion,momentum
15764,58,momentum,contrarian
15764,59,contrarian,momentum
15764,60,momentum,risk_averse
15764,61,risk_averse,contrarian
15764,68,contrarian,risk_averse
15764,78,risk_averse,mean_reversion
15764,79,mean_reversion,risk_averse
15764,80,risk_averse,arbitrage
15764,81,arbitrage,mean_reversion
15764,82,mean_reversion,contrarian
15764,83,contrarian,mean_reversion
15764,84,mean_reversion,arbitrage
15764,85,arbitrage,risk_averse
15764,86,risk_averse,contrarian
15764,87,contrarian,momentum
15764,88,momentum,arbitrage
15756,10,momentum,mean_reversion
15756,11,mean_reversion,arbitrage
15756,12,arbitrage,contrarian
15756,23,contrarian,arbitrage
15756,24,arbitrage,mean_reversion
15756,25,mean_reversion,contrarian
15756,26,contrarian,arbitrage
15756,27,arbitrage,mean_reversion
15756,28,mean_reversion,arbitrage
15756,29,arbitrage,mean_reversion
15756,30,mean_reversion,momentum
15756,31,momentum,mean_reversion
15756,32,mean_reversion,momentum
15756,33,momentum,mean_reversion
15756,34,mean_reversion,contrarian
15756,35,contrarian,arbitrage
15756,36,arbitrage,contrarian
15756,37,contrarian,risk_averse
15756,38,risk_averse,momentum
15756,39,momentum,arbitrage
15756,40,arbitrage,contrarian
15756,41,contrarian,momentum
15756,42,momentum,arbitrage
15756,43,arbitrage,momentum
15756,44,momentum,mean_reversion
15756,45,mean_reversion,arbitrage
15756,57,arbitrage,mean_reversion
15756,58,mean_reversion,arbitrage
15756,59,arbitrage,mean_reversion
15756,65,mean_reversion,contrarian
15756,66,contrarian,momentum
15756,69,momentum,arbitrage
15756,79,arbitrage,contrarian
15756,80,contrarian,risk_averse
15756,81,risk_averse,mean_reversion
15756,82,mean_reversion,risk_averse
15756,83,risk_averse,contrarian
15756,84,contrarian,mean_reversion
15756,85,mean_reversion,arbitrage
15756,86,arbitrage,contrarian
15756,87,contrarian,arbitrage
15756,88,arbitrage,momentum
15756,89,momentum,arbitrage
15756,90,arbitrage,momentum
15756,91,momentum,arbitrage
15756,92,arbitrage,momentum
15756,93,momentum,contrarian
15756,94,contrarian,mean_reversion
15629,10,momentum,contrarian
15629,23,contrarian,arbitrage
15629,24,arbitrage,momentum
15629,25,momentum,arbitrage
15629,26,arbitrage,contrarian
15629,27,contrarian,risk_averse
15629,28,risk_averse,mean_reversion
15629,29,mean_reversion,contrarian
15629,30,contrarian,momentum
15629,31,momentum,contrarian
15629,32,contrarian,mean_reversion
15629,33,mean_reversion,contrarian
15629,34,contrarian,momentum
15629,35,momentum,risk_averse
15629,36,risk_averse,arbitrage
15629,37,arbitrage,mean_reversion
15629,38,mean_reversion,momentum
15629,39,momentum,contrarian
15629,40,contrarian,mean_reversion
15629,43,mean_reversion,momentum
15629,44,momentum,arbitrage
15629,45,arbitrage,momentum
15629,46,momentum,risk_averse
15629,50,risk_averse,momentum
15629,52,momentum,mean_reversion
15629,53,mean_reversion,contrarian
15629,54,contrarian,mean_reversion
15629,55,mean_reversion,arbitrage
15629,56,arbitrage,momentum
15629,57,momentum,contrarian
15629,58,contrarian,mean_reversion
15629,59,mean_reversion,risk_averse
15629,60,risk_averse,mean_reversion
15629,61,mean_reversion,momentum
15629,62,momentum,arbitrage
15629,78,arbitrage,contrarian
